"id","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha","rainfall","mean_temperature","extractable_phosphorous","total_potassium","sand_content","soil_organic_carbon","pH","root_depth"
10865,840,0,0,0,543,20,1477,310,69.5,8,6.55000019073486,117
10866,1730,0,0,0,537,19,1084,243,60.5,14.5,6.05000019073486,141
10867,1900,0,0,0,537,19,1084,243,60.5,14.5,6.05000019073486,141
10868,1017,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10869,1118,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10870,1118,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10871,1226,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10872,1390,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10873,1748,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10874,907,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10875,1540,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10876,1027,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10877,1363,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10878,1505,0,0,0,282,22,1299,289,62.5,7,6.55000019073486,115
10879,1550,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10880,1080,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10881,1500,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10882,1430,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10883,1460,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10884,1390,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10885,1520,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10886,1660,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10887,1270,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10888,980,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10889,1840,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10890,1910,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10891,1570,0,0,0,405,20,1477,310,69.5,8,6.55000019073486,117
10892,1012,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10893,1066,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10894,1248,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10895,1179,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10896,1669,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10897,1207,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10898,888,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10899,1495,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10900,1537,0,0,0,233,22,1299,289,62.5,7,6.55000019073486,115
10901,1740,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10902,1860,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10903,1290,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10904,1700,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10905,1710,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10906,1650,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10907,1660,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10908,1610,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10909,1754,0,0,0,220,22,1299,289,62.5,7,6.55000019073486,115
10910,1010,0,0,0,327,19,1084,243,60.5,14.5,6.05000019073486,141
10911,1350,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10912,1440,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10913,1740,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10914,1790,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10915,1360,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10916,1910,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10917,1360,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10918,1580,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10919,1350,0,0,0,277,19,1084,243,60.5,14.5,6.05000019073486,141
10920,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10921,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10922,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10923,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10924,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10925,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10926,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10927,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10928,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10929,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10930,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10931,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10932,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10933,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10934,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10935,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10936,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10937,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10938,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10939,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10940,1876,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10941,1876,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10942,1876,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10943,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10944,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10945,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10946,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10947,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10948,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10949,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10950,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10951,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10952,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
10953,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10954,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10955,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10956,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10957,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10958,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10959,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10960,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10961,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10962,1600,0,0,0,1547,17,668,395,39,38.5,5.84999990463257,1
10963,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10964,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10965,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10966,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10967,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10968,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
10969,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10970,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10971,680,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
10972,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10973,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10974,600,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10975,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10976,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10977,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10978,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10979,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10980,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10981,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10982,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10983,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10984,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10985,600,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
10986,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10987,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10988,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10989,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10990,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
10991,520,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10992,520,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10993,520,0,0,0,674,22,1708,934,36,14,8.05000019073486,150
10994,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10995,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10996,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
10997,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10998,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
10999,440,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
11000,440,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
11001,440,0,0,0,702,22,2037,1123,40.5,14,7.05000019073486,75
11002,560,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
11003,560,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
11004,560,0,0,0,712,21,1048,917,38.5,21.5,7.40000009536743,150
11005,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11006,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11007,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11008,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11009,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11010,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11011,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11012,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11013,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11014,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11015,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11016,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11017,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11018,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11019,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11020,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11021,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11022,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11023,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11024,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11025,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11026,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11027,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11028,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11029,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11030,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11031,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11032,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11033,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11034,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11035,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11036,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11037,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11038,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11039,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11040,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11041,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11042,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11043,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11044,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11045,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11046,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11047,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11048,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11049,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11050,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11051,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11052,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11053,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11054,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11055,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11056,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11057,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11058,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11059,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11060,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11061,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11062,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11063,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11064,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11065,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11066,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11067,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11068,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11069,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11070,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11071,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11072,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11073,1352,0,0,0,1347,19,1104,514,26.5,42.5,5.40000009536743,115
11074,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11075,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11076,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11077,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11078,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11079,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11080,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11081,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11082,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11083,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11084,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11085,1548,0,0,0,1170,20,646,328,33.5,22,6.05000019073486,150
11086,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11087,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11088,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11089,564,0,0,0,756,20,929,865,42,31,7.34999990463257,147
11090,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11091,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11092,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11093,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11094,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11095,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11096,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11097,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11098,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11099,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11100,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11101,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11102,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11103,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11104,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11105,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11106,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11107,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11108,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11109,1800,0,0,0,1786,19,782,362,28,38.5,5.09999990463257,150
11110,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11111,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11112,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11113,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11114,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11115,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11116,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11117,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11118,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11119,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11120,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11121,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11122,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11123,1288,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11124,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11125,1176,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11126,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11127,1648,0,0,0,1262,20,646,328,33.5,22,6.05000019073486,150
11128,1890,0,0,0,378,21,1149,243,68,9,6.59999990463257,138
11129,1908,0,0,0,416,20,1229,241,62,10.5,6.44999980926514,136
11130,1507,0,0,0,371,21,1565,479,65,7,6.94999980926514,1
11131,1862,0,0,0,371,21,1565,479,65,7,6.94999980926514,1
11132,1464,0,0,0,378,21,1497,275,69.5,8,6.5,117
11133,1901,0,0,0,441,19,1068,191,61,11.5,6.34999990463257,134
11134,1769,0,0,0,441,19,1068,191,61,11.5,6.34999990463257,134
11135,1437,0,0,0,381,20,1788,530,68.5,8,6.84999990463257,1
11136,1341,0,0,0,378,21,1770,421,68.5,6.5,6.94999980926514,118
11137,1662,0,0,0,378,21,1680,353,69,6.5,6.80000019073486,114
11138,1500,0,0,0,416,20,1105,210,71.5,8.5,6.5,126
11139,1811,0,0,0,378,21,1784,437,71,6.5,6.84999990463257,118
11140,1390,0,0,0,416,20,1235,209,67.5,11,6.44999980926514,147
11141,1801,0,0,0,416,20,1235,209,67.5,11,6.44999980926514,147
11142,1900,0,0,0,371,21,1616,490,69.5,6,6.94999980926514,1
11143,1299,0,0,0,378,21,1395,291,69.5,9,6.59999990463257,117
11144,1900,0,0,0,378,21,1395,291,69.5,9,6.59999990463257,117
11145,1773,0,0,0,416,20,1519,229,68,10,6.30000019073486,121
11146,1816,0,0,0,381,20,1788,530,68.5,8,6.90000009536743,1
11147,1503,0,0,0,378,21,1627,454,67.5,8,6.80000019073486,115
11148,1734,0,0,0,378,21,1979,425,70,8.5,6.80000019073486,124
11149,1602,0,0,0,378,21,1648,404,69,8,6.80000019073486,115
11150,1605,0,0,0,378,21,1605,251,68.5,7.5,6.69999980926514,115
11151,1742,0,0,0,378,21,1404,277,70.5,7,6.55000019073486,117
11152,1440,0,0,0,351,19,1078,241,64,12.5,6.30000019073486,133
11153,1825,0,0,0,355,19,1238,338,65,12,6.19999980926514,144
11154,1432,0,0,0,351,19,1484,324,60.5,13.5,6.09999990463257,150
11155,1923,0,0,0,356,19,1594,392,60,14,6.05000019073486,150
11156,1400,0,0,0,356,19,1054,256,64,14,6.30000019073486,133
11157,1901,0,0,0,356,19,1099,307,62,13.5,6.40000009536743,139
11158,1212,0,0,0,351,19,1036,279,61.5,15,6.40000009536743,135
11159,1341,0,0,0,348,20,1396,288,66,13,6.34999990463257,130
11160,1290,0,0,0,351,19,1484,324,60.5,13.5,6.09999990463257,150
11161,1891,0,0,0,351,19,1137,312,60.5,13,6.19999980926514,150
11162,1236,0,0,0,356,19,1345,249,61,11.5,6.40000009536743,148
11163,1345,0,0,0,356,19,1345,249,61,11.5,6.40000009536743,148
11164,1812,0,0,0,356,19,1345,249,61,11.5,6.40000009536743,148
11165,1600,0,0,0,351,19,1115,298,60.5,12.5,6.30000019073486,150
11166,1419,0,0,0,347,20,1641,368,61.5,14.5,6.30000019073486,150
11167,1724,0,0,0,347,20,1641,368,61.5,14.5,6.30000019073486,150
11168,1231,0,0,0,348,20,1331,346,68,12,6.30000019073486,150
11169,1213,0,0,0,351,19,1224,258,62.5,13,6.5,134
11170,1524,0,0,0,351,19,1224,258,62.5,13,6.5,134
11171,1390,0,0,0,351,19,1231,263,62.5,13,6.5,134
11172,1900,0,0,0,351,19,1231,263,62.5,13,6.5,134
11173,1412,0,0,0,356,19,1355,275,61.5,14,6.25,150
11174,1415,0,0,0,355,19,1058,256,66.5,12,6.19999980926514,143
11175,1513,0,0,0,355,19,1058,256,66.5,12,6.19999980926514,143
11176,1903,0,0,0,351,19,1086,274,66,15.5,6.30000019073486,138
11177,1512,0,0,0,351,19,1298,260,63,13,6.40000009536743,134
11178,1271,0,0,0,351,19,1298,260,61,12.5,6.5,134
11179,1518,0,0,0,351,19,1298,260,61,12.5,6.5,134
11180,1178,0,0,0,546,23,1595,128,64,12.5,6.5,88
11181,1770,0,0,0,546,23,1595,128,64,12.5,6.5,88
11182,1474,0,0,0,546,23,1595,128,64,12.5,6.5,88
11183,1900,0,0,0,597,23,1595,128,64,12.5,6.5,88
11184,1397,0,0,0,1143,23,1595,128,64,12.5,6.5,88
11185,1365,0,0,0,710,23,1595,128,64,12.5,6.5,88
11186,1362,0,0,0,710,23,1595,128,64,12.5,6.5,88
11187,1255,0,0,0,769,23,1595,128,64,12.5,6.5,88
11188,1388,0,0,0,769,23,1595,128,64,12.5,6.5,88
11189,1114,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11190,1020,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11191,1048,0,0,0,949,23,1125,216,65,18,5.80000019073486,115
11192,786,0,0,0,949,23,1125,216,65,18,5.80000019073486,115
11193,611,0,0,0,949,23,1125,216,65,18,5.80000019073486,115
11194,802,0,0,0,818,23,1125,216,65,18,5.80000019073486,115
11195,853,0,0,0,818,23,1125,216,65,18,5.80000019073486,115
11196,632,0,0,0,1200,23,1125,216,65,18,5.80000019073486,115
11197,1197,0,0,0,1200,23,1125,216,65,18,5.80000019073486,115
11198,862,0,0,0,1200,23,1125,216,65,18,5.80000019073486,115
11199,1068,0,0,0,1200,23,1125,216,65,18,5.80000019073486,115
11200,616,0,0,0,789,23,1125,216,65,18,5.80000019073486,115
11201,856,0,0,0,919,23,1125,216,65,18,5.80000019073486,115
11202,636,0,0,0,919,23,1125,216,65,18,5.80000019073486,115
11203,767,0,0,0,919,23,1125,216,65,18,5.80000019073486,115
11204,742,0,0,0,912,23,1125,216,65,18,5.80000019073486,115
11205,691,0,0,0,912,23,1125,216,65,18,5.80000019073486,115
11206,873,0,0,0,912,23,1125,216,65,18,5.80000019073486,115
11207,909,0,0,0,881,23,1125,216,65,18,5.80000019073486,115
11208,579,0,0,0,881,23,1125,216,65,18,5.80000019073486,115
11209,822,0,0,0,877,23,1125,216,65,18,5.80000019073486,115
11210,673,0,0,0,877,23,1125,216,65,18,5.80000019073486,115
11211,983,0,0,0,920,23,1125,216,65,18,5.80000019073486,115
11212,683,0,0,0,912,23,1125,216,65,18,5.80000019073486,115
11213,1138,0,0,0,877,23,1125,216,65,18,5.80000019073486,115
11214,1352,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11215,747,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11216,1501,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11217,984,0,0,0,866,23,1125,216,65,18,5.80000019073486,115
11218,949,0,0,0,949,23,1125,216,65,18,5.80000019073486,115
11219,784,0,0,0,818,23,1125,216,65,18,5.80000019073486,115
11220,876,0,0,0,818,23,1125,216,65,18,5.80000019073486,115
